,datetime,symbol,open,high,low,close,ano,mes
588,2002-04-07,USDBRL,2.275,2.305,2.176,2.294,2002,4
589,2002-04-14,USDBRL,2.291,2.343,2.291,2.331,2002,4
590,2002-04-21,USDBRL,2.33,2.373,2.322,2.37,2002,4
591,2002-04-28,USDBRL,2.37,2.421,2.273,2.405,2002,4
592,2002-05-05,USDBRL,2.318,2.499,2.318,2.46,2002,5
593,2002-05-12,USDBRL,2.46,2.551,2.457,2.475,2002,5
594,2002-05-19,USDBRL,2.468,2.548,2.462,2.518,2002,5
595,2002-05-26,USDBRL,2.443,2.533,2.427,2.517,2002,5
596,2002-06-02,USDBRL,2.427,2.695,2.427,2.635,2002,6
597,2002-06-09,USDBRL,2.628,2.794,2.627,2.715,2002,6
598,2002-06-16,USDBRL,2.631,2.842,2.631,2.829,2002,6
599,2002-06-23,USDBRL,2.748,2.889,2.745,2.824,2002,6
600,2002-06-30,USDBRL,2.815,2.94,2.779,2.88,2002,6
601,2002-07-07,USDBRL,2.89,2.914,2.786,2.811,2002,7
602,2002-07-14,USDBRL,2.795,2.914,2.795,2.865,2002,7
603,2002-07-21,USDBRL,2.864,3.03,2.823,3.004,2002,7
604,2002-07-28,USDBRL,3.0,3.606,3.0,3.0,2002,7
605,2002-08-04,USDBRL,3.003,3.25,2.865,3.015,2002,8
606,2002-08-11,USDBRL,3.018,3.265,3.018,3.115,2002,8
607,2002-08-18,USDBRL,3.118,3.182,3.015,3.11,2002,8
608,2002-08-25,USDBRL,3.027,3.158,2.991,2.996,2002,8
609,2002-09-01,USDBRL,2.926,3.188,2.926,3.158,2002,9
610,2002-09-08,USDBRL,3.153,3.17,3.056,3.155,2002,9
611,2002-09-15,USDBRL,3.155,3.511,3.155,3.395,2002,9
612,2002-09-22,USDBRL,3.368,3.898,3.368,3.87,2002,9
613,2002-09-29,USDBRL,3.868,3.949,3.532,3.61,2002,9
614,2002-10-06,USDBRL,3.53,4.001,3.53,3.917,2002,10
615,2002-10-13,USDBRL,3.81,3.978,3.75,3.87,2002,10
616,2002-10-20,USDBRL,3.86,4.0,3.7,3.725,2002,10
617,2002-10-27,USDBRL,3.72,3.86,3.572,3.59,2002,10
618,2002-11-03,USDBRL,3.59,3.672,3.42,3.538,2002,11
619,2002-11-10,USDBRL,3.535,3.734,3.465,3.66,2002,11
620,2002-11-17,USDBRL,3.68,3.69,3.477,3.552,2002,11
621,2002-11-24,USDBRL,3.553,3.687,3.515,3.648,2002,11
622,2002-12-01,USDBRL,3.55,3.815,3.55,3.745,2002,12
623,2002-12-08,USDBRL,3.745,3.826,3.67,3.73,2002,12
624,2002-12-15,USDBRL,3.725,3.76,3.35,3.485,2002,12
625,2002-12-22,USDBRL,3.483,3.586,3.43,3.535,2002,12
626,2002-12-29,USDBRL,3.533,3.578,3.402,3.436,2002,12
627,2003-01-05,USDBRL,3.43,3.45,3.24,3.295,2003,1
628,2003-01-12,USDBRL,3.296,3.403,3.235,3.37,2003,1
629,2003-01-19,USDBRL,3.371,3.65,3.353,3.62,2003,1
630,2003-01-26,USDBRL,3.618,3.693,3.474,3.5,2003,1
631,2003-02-02,USDBRL,3.513,3.622,3.448,3.585,2003,2
632,2003-02-09,USDBRL,3.58,3.68,3.55,3.66,2003,2
633,2003-02-16,USDBRL,3.642,3.642,3.573,3.62,2003,2
634,2003-02-23,USDBRL,3.54,3.617,3.509,3.565,2003,2
635,2003-03-02,USDBRL,3.565,3.565,3.493,3.495,2003,3
636,2003-03-09,USDBRL,3.425,3.563,3.3875,3.43,2003,3
637,2003-03-16,USDBRL,3.335,3.485,3.335,3.4,2003,3
638,2003-03-23,USDBRL,3.404,3.42,3.335,3.358,2003,3
639,2003-03-30,USDBRL,3.375,3.375,3.22,3.223,2003,3
640,2003-04-06,USDBRL,3.213,3.248,3.135,3.204,2003,4
641,2003-04-13,USDBRL,3.199,3.199,3.01,3.03,2003,4
642,2003-04-20,USDBRL,3.03,3.074,2.983,3.006,2003,4
643,2003-04-27,USDBRL,3.011,3.011,2.878,2.95,2003,4
644,2003-05-04,USDBRL,2.951,3.076,2.864,2.87,2003,5
645,2003-05-11,USDBRL,2.87,3.001,2.849,2.94,2003,5
646,2003-05-18,USDBRL,2.938,3.037,2.913,2.913,2003,5
647,2003-05-25,USDBRL,2.912,3.063,2.9,2.96,2003,5
648,2003-06-01,USDBRL,2.971,2.985,2.81,2.875,2003,6
649,2003-06-08,USDBRL,2.872,2.887,2.815,2.839,2003,6
650,2003-06-15,USDBRL,2.834,2.914,2.834,2.8925,2003,6
651,2003-06-22,USDBRL,2.9,2.906,2.843,2.863,2003,6
652,2003-06-29,USDBRL,2.877,2.888,2.81,2.835,2003,6
653,2003-07-06,USDBRL,2.833,2.912,2.833,2.8925,2003,7
654,2003-07-13,USDBRL,2.887,2.892,2.828,2.887,2003,7
655,2003-07-20,USDBRL,2.886,2.912,2.865,2.8875,2003,7
656,2003-07-27,USDBRL,2.886,3.03,2.886,3.011,2003,7
657,2003-08-03,USDBRL,3.025,3.112,2.9475,2.985,2003,8
658,2003-08-10,USDBRL,2.985,3.047,2.974,2.989,2003,8
659,2003-08-17,USDBRL,2.986,3.007,2.968,2.968,2003,8
660,2003-08-24,USDBRL,2.984,3.002,2.939,2.9775,2003,8
661,2003-08-31,USDBRL,2.98,2.999,2.905,2.905,2003,8
662,2003-09-07,USDBRL,2.901,2.952,2.874,2.9015,2003,9
663,2003-09-14,USDBRL,2.9,2.919,2.879,2.9025,2003,9
664,2003-09-21,USDBRL,2.901,2.947,2.898,2.918,2003,9
665,2003-09-28,USDBRL,2.929,2.939,2.87,2.87,2003,9
666,2003-10-05,USDBRL,2.881,2.884,2.812,2.814,2003,10
667,2003-10-12,USDBRL,2.825,2.8695,2.821,2.853,2003,10
668,2003-10-19,USDBRL,2.863,2.891,2.83,2.853,2003,10
669,2003-10-26,USDBRL,2.865,2.88,2.835,2.866,2003,10
670,2003-11-02,USDBRL,2.86,2.881,2.846,2.867,2003,11
671,2003-11-09,USDBRL,2.866,2.9495,2.86,2.9495,2003,11
672,2003-11-16,USDBRL,2.945,2.9695,2.917,2.9225,2003,11
673,2003-11-23,USDBRL,2.922,2.954,2.913,2.9465,2003,11
674,2003-11-30,USDBRL,2.941,2.949,2.919,2.935,2003,11
675,2003-12-07,USDBRL,2.931,2.9485,2.929,2.935,2003,12
676,2003-12-14,USDBRL,2.931,2.944,2.92,2.9225,2003,12
677,2003-12-21,USDBRL,2.931,2.931,2.896,2.9,2003,12
678,2003-12-28,USDBRL,2.901,2.913,2.861,2.878,2003,12
679,2004-01-04,USDBRL,2.873,2.881,2.83,2.831,2004,1
680,2004-01-11,USDBRL,2.829,2.833,2.776,2.829,2004,1
681,2004-01-18,USDBRL,2.826,2.85,2.81,2.841,2004,1
682,2004-01-25,USDBRL,2.84,2.962,2.84,2.9345,2004,1
683,2004-02-01,USDBRL,2.926,2.963,2.901,2.93,2004,2
684,2004-02-08,USDBRL,2.93,2.941,2.896,2.9045,2004,2
685,2004-02-15,USDBRL,2.9,3.005,2.9,2.96,2004,2
686,2004-02-22,USDBRL,2.955,2.96,2.903,2.905,2004,2
687,2004-02-29,USDBRL,2.905,2.918,2.865,2.8675,2004,2
688,2004-03-07,USDBRL,2.868,2.921,2.858,2.9,2004,3
689,2004-03-14,USDBRL,2.9,2.918,2.895,2.9,2004,3
690,2004-03-21,USDBRL,2.896,2.946,2.896,2.937,2004,3
691,2004-03-28,USDBRL,2.937,2.939,2.885,2.8935,2004,3
692,2004-04-04,USDBRL,2.8925,2.8985,2.868,2.882,2004,4
693,2004-04-11,USDBRL,2.89,2.928,2.876,2.911,2004,4
694,2004-04-18,USDBRL,2.904,2.938,2.902,2.914,2004,4
695,2004-04-25,USDBRL,2.904,2.98,2.904,2.9315,2004,4
696,2004-05-02,USDBRL,2.932,3.08,2.932,3.0615,2004,5
697,2004-05-09,USDBRL,3.057,3.145,3.057,3.088,2004,5
698,2004-05-16,USDBRL,3.089,3.228,3.089,3.1915,2004,5
699,2004-05-23,USDBRL,3.1905,3.201,3.085,3.09,2004,5
700,2004-05-30,USDBRL,3.09,3.2,3.078,3.1255,2004,5
701,2004-06-06,USDBRL,3.128,3.149,3.096,3.1465,2004,6
702,2004-06-13,USDBRL,3.142,3.169,3.118,3.1385,2004,6
703,2004-06-20,USDBRL,3.139,3.145,3.09,3.1085,2004,6
704,2004-06-27,USDBRL,3.108,3.136,3.038,3.0415,2004,6
705,2004-07-04,USDBRL,3.037,3.063,3.021,3.0555,2004,7
706,2004-07-11,USDBRL,3.039,3.054,2.994,2.9985,2004,7
707,2004-07-18,USDBRL,2.999,3.061,2.99,3.0545,2004,7
708,2004-07-25,USDBRL,3.053,3.077,3.02,3.0355,2004,7
709,2004-08-01,USDBRL,3.035,3.077,3.0305,3.0305,2004,8
710,2004-08-08,USDBRL,3.031,3.043,3.015,3.0175,2004,8
711,2004-08-15,USDBRL,3.02,3.029,2.962,2.965,2004,8
712,2004-08-22,USDBRL,2.965,2.977,2.945,2.952,2004,8
713,2004-08-29,USDBRL,2.95,2.961,2.923,2.926,2004,8
714,2004-09-05,USDBRL,2.925,2.928,2.893,2.902,2004,9
715,2004-09-12,USDBRL,2.902,2.915,2.865,2.865,2004,9
716,2004-09-19,USDBRL,2.865,2.888,2.857,2.8685,2004,9
717,2004-09-26,USDBRL,2.869,2.879,2.8345,2.8345,2004,9
718,2004-10-03,USDBRL,2.837,2.856,2.806,2.83,2004,10
719,2004-10-10,USDBRL,2.83,2.895,2.817,2.8545,2004,10
720,2004-10-17,USDBRL,2.855,2.894,2.84,2.8675,2004,10
721,2004-10-24,USDBRL,2.87,2.891,2.852,2.858,2004,10
722,2004-10-31,USDBRL,2.857,2.872,2.81,2.819,2004,10
723,2004-11-07,USDBRL,2.818,2.839,2.789,2.789,2004,11
724,2004-11-14,USDBRL,2.788,2.795,2.753,2.7825,2004,11
725,2004-11-21,USDBRL,2.783,2.783,2.721,2.736,2004,11
726,2004-11-28,USDBRL,2.736,2.755,2.698,2.707,2004,11
727,2004-12-05,USDBRL,2.706,2.804,2.697,2.773,2004,12
728,2004-12-12,USDBRL,2.773,2.776,2.7085,2.7085,2004,12
729,2004-12-19,USDBRL,2.711,2.714,2.669,2.69,2004,12
730,2004-12-26,USDBRL,2.69,2.708,2.65,2.6535,2004,12
731,2005-01-02,USDBRL,2.655,2.733,2.655,2.7105,2005,1
732,2005-01-09,USDBRL,2.711,2.731,2.69,2.6985,2005,1
733,2005-01-16,USDBRL,2.7,2.729,2.684,2.6855,2005,1
734,2005-01-23,USDBRL,2.691,2.691,2.6445,2.6445,2005,1
735,2005-01-30,USDBRL,2.644,2.651,2.588,2.6105,2005,1
736,2005-02-06,USDBRL,2.603,2.644,2.597,2.603,2005,2
737,2005-02-13,USDBRL,2.603,2.604,2.549,2.575,2005,2
738,2005-02-20,USDBRL,2.575,2.652,2.568,2.616,2005,2
739,2005-02-27,USDBRL,2.616,2.717,2.5795,2.655,2005,2
740,2005-03-06,USDBRL,2.655,2.74,2.65,2.7185,2005,3
741,2005-03-13,USDBRL,2.716,2.784,2.709,2.7145,2005,3
742,2005-03-20,USDBRL,2.715,2.761,2.696,2.7365,2005,3
743,2005-03-27,USDBRL,2.736,2.75,2.644,2.657,2005,3
744,2005-04-03,USDBRL,2.6385,2.64,2.582,2.5845,2005,4
745,2005-04-10,USDBRL,2.584,2.618,2.552,2.6175,2005,4
746,2005-04-17,USDBRL,2.614,2.626,2.53,2.5365,2005,4
747,2005-04-24,USDBRL,2.537,2.555,2.508,2.5255,2005,4
748,2005-05-01,USDBRL,2.527,2.529,2.454,2.456,2005,5
749,2005-05-08,USDBRL,2.456,2.489,2.445,2.471,2005,5
750,2005-05-15,USDBRL,2.473,2.4875,2.44,2.4407,2005,5
751,2005-05-22,USDBRL,2.441,2.442,2.381,2.381,2005,5
752,2005-05-29,USDBRL,2.381,2.457,2.364,2.4245,2005,5
753,2005-06-05,USDBRL,2.425,2.503,2.4044,2.4705,2005,6
754,2005-06-12,USDBRL,2.472,2.4911,2.382,2.3845,2005,6
755,2005-06-19,USDBRL,2.366,2.404,2.362,2.3785,2005,6
756,2005-06-26,USDBRL,2.378,2.39,2.33,2.355,2005,6
757,2005-07-03,USDBRL,2.338,2.404,2.338,2.3725,2005,7
758,2005-07-10,USDBRL,2.374,2.374,2.327,2.335,2005,7
759,2005-07-17,USDBRL,2.337,2.397,2.325,2.395,2005,7
760,2005-07-24,USDBRL,2.395,2.509,2.377,2.379,2005,7
761,2005-07-31,USDBRL,2.384,2.396,2.287,2.3065,2005,7
762,2005-08-07,USDBRL,2.312,2.401,2.269,2.372,2005,8
763,2005-08-14,USDBRL,2.372,2.478,2.32,2.4485,2005,8
764,2005-08-21,USDBRL,2.448,2.451,2.372,2.4,2005,8
765,2005-08-28,USDBRL,2.401,2.416,2.329,2.329,2005,8
766,2005-09-04,USDBRL,2.329,2.34,2.308,2.308,2005,9
767,2005-09-11,USDBRL,2.309,2.339,2.288,2.297,2005,9
768,2005-09-18,USDBRL,2.297,2.308,2.263,2.2635,2005,9
769,2005-09-25,USDBRL,2.263,2.27,2.209,2.2285,2005,9
770,2005-10-02,USDBRL,2.227,2.302,2.225,2.247,2005,10
771,2005-10-09,USDBRL,2.248,2.28,2.232,2.2435,2005,10
772,2005-10-16,USDBRL,2.244,2.277,2.228,2.2625,2005,10
773,2005-10-23,USDBRL,2.261,2.294,2.257,2.261,2005,10
774,2005-10-30,USDBRL,2.264,2.271,2.2095,2.2095,2005,10
775,2005-11-06,USDBRL,2.204,2.2054,2.1593,2.1593,2005,11
776,2005-11-13,USDBRL,2.195,2.2286,2.186,2.2245,2005,11
777,2005-11-20,USDBRL,2.2275,2.258,2.216,2.2305,2005,11
778,2005-11-27,USDBRL,2.2325,2.2325,2.1872,2.2035,2005,11
779,2005-12-04,USDBRL,2.2033,2.25,2.168,2.2468,2005,12
780,2005-12-11,USDBRL,2.2468,2.336,2.2468,2.3325,2005,12
781,2005-12-18,USDBRL,2.3325,2.38,2.308,2.3115,2005,12
782,2005-12-25,USDBRL,2.3485,2.35,2.3195,2.3258,2005,12
783,2006-01-01,USDBRL,2.3258,2.3445,2.2775,2.2775,2006,1
784,2006-01-08,USDBRL,2.2775,2.282,2.2435,2.2691,2006,1
785,2006-01-15,USDBRL,2.2691,2.3387,2.2691,2.272,2006,1
786,2006-01-22,USDBRL,2.271,2.282,2.2067,2.2067,2006,1
787,2006-01-29,USDBRL,2.2067,2.235,2.201,2.201,2006,1
788,2006-02-05,USDBRL,2.2118,2.2118,2.153,2.158,2006,2
789,2006-02-12,USDBRL,2.159,2.1655,2.1105,2.1185,2006,2
790,2006-02-19,USDBRL,2.119,2.165,2.115,2.1325,2006,2
791,2006-02-26,USDBRL,2.1325,2.139,2.105,2.107,2006,2
792,2006-03-05,USDBRL,2.107,2.1845,2.107,2.1433,2006,3
793,2006-03-12,USDBRL,2.1433,2.1433,2.1045,2.1105,2006,3
794,2006-03-19,USDBRL,2.1105,2.1725,2.1105,2.167,2006,3
795,2006-03-26,USDBRL,2.1525,2.23,2.1525,2.1625,2006,3
796,2006-04-02,USDBRL,2.1625,2.165,2.1242,2.148,2006,4
797,2006-04-09,USDBRL,2.148,2.155,2.1302,2.1335,2006,4
798,2006-04-16,USDBRL,2.139,2.139,2.1077,2.1163,2006,4
799,2006-04-23,USDBRL,2.12,2.132,2.0828,2.0828,2006,4
800,2006-04-30,USDBRL,2.086,2.089,2.0495,2.0495,2006,4
801,2006-05-07,USDBRL,2.054,2.1425,2.054,2.1388,2006,5
802,2006-05-14,USDBRL,2.138,2.2055,2.127,2.202,2006,5
803,2006-05-21,USDBRL,2.208,2.3995,2.208,2.236,2006,5
804,2006-05-28,USDBRL,2.239,2.328,2.216,2.2552,2006,5
805,2006-06-04,USDBRL,2.275,2.275,2.24,2.2499,2006,6
806,2006-06-11,USDBRL,2.258,2.313,2.2395,2.2395,2006,6
807,2006-06-18,USDBRL,2.248,2.2835,2.224,2.28,2006,6
808,2006-06-25,USDBRL,2.2315,2.239,2.16,2.16,2006,6
809,2006-07-02,USDBRL,2.1655,2.198,2.1625,2.175,2006,7
810,2006-07-09,USDBRL,2.1825,2.2185,2.175,2.2075,2006,7
811,2006-07-16,USDBRL,2.214,2.2145,2.171,2.19,2006,7
812,2006-07-23,USDBRL,2.197,2.205,2.169,2.169,2006,7
813,2006-07-30,USDBRL,2.175,2.19,2.1705,2.1775,2006,7
814,2006-08-06,USDBRL,2.189,2.191,2.1577,2.1588,2006,8
815,2006-08-13,USDBRL,2.176,2.176,2.1315,2.1415,2006,8
816,2006-08-20,USDBRL,2.146,2.16,2.1263,2.154,2006,8
817,2006-08-27,USDBRL,2.15,2.152,2.1295,2.133,2006,8
818,2006-09-03,USDBRL,2.1395,2.157,2.122,2.1535,2006,9
819,2006-09-10,USDBRL,2.158,2.183,2.1472,2.1472,2006,9
820,2006-09-17,USDBRL,2.158,2.225,2.1395,2.203,2006,9
821,2006-09-24,USDBRL,2.206,2.234,2.161,2.1663,2006,9
822,2006-10-01,USDBRL,2.169,2.174,2.1555,2.158,2006,10
823,2006-10-08,USDBRL,2.156,2.164,2.1313,2.1313,2006,10
824,2006-10-15,USDBRL,2.131,2.149,2.1242,2.136,2006,10
825,2006-10-22,USDBRL,2.135,2.156,2.1288,2.1288,2006,10
826,2006-10-29,USDBRL,2.138,2.148,2.133,2.134,2006,10
827,2006-11-05,USDBRL,2.134,2.151,2.1325,2.1455,2006,11
828,2006-11-12,USDBRL,2.1455,2.168,2.143,2.155,2006,11
829,2006-11-19,USDBRL,2.1585,2.175,2.1538,2.164,2006,11
830,2006-11-26,USDBRL,2.169,2.204,2.1603,2.1618,2006,11
831,2006-12-03,USDBRL,2.166,2.171,2.1345,2.1345,2006,12
832,2006-12-10,USDBRL,2.1387,2.154,2.132,2.141,2006,12
833,2006-12-17,USDBRL,2.146,2.164,2.143,2.143,2006,12
834,2006-12-24,USDBRL,2.1475,2.1505,2.129,2.1316,2006,12
835,2006-12-31,USDBRL,2.136,2.157,2.1267,2.147,2006,12
836,2007-01-07,USDBRL,2.1515,2.162,2.1365,2.1365,2007,1
837,2007-01-14,USDBRL,2.14,2.154,2.1254,2.1254,2007,1
838,2007-01-21,USDBRL,2.13,2.1415,2.1242,2.1326,2007,1
839,2007-01-28,USDBRL,2.1326,2.141,2.0812,2.0999,2007,1
840,2007-02-04,USDBRL,2.1051,2.108,2.0767,2.1036,2007,2
841,2007-02-11,USDBRL,2.1036,2.1198,2.083,2.0872,2007,2
842,2007-02-18,USDBRL,2.0872,2.0936,2.0639,2.0838,2007,2
843,2007-02-25,USDBRL,2.0838,2.15,2.0779,2.1275,2007,2
844,2007-03-04,USDBRL,2.1275,2.152,2.0925,2.0925,2007,3
845,2007-03-11,USDBRL,2.0955,2.117,2.0829,2.0869,2007,3
846,2007-03-18,USDBRL,2.092,2.092,2.051,2.06,2007,3
847,2007-03-25,USDBRL,2.057,2.1006,2.026,2.0543,2007,3
848,2007-04-01,USDBRL,2.0569,2.06,2.0272,2.0326,2007,4
849,2007-04-08,USDBRL,2.0306,2.0433,2.0161,2.0161,2007,4
850,2007-04-15,USDBRL,2.019,2.042,2.015,2.022,2007,4
851,2007-04-22,USDBRL,2.027,2.041,2.015,2.032,2007,4
852,2007-04-29,USDBRL,2.032,2.0375,2.009,2.032,2007,4
853,2007-05-06,USDBRL,2.036,2.036,2.013,2.0145,2007,5
854,2007-05-13,USDBRL,2.019,2.019,1.9486,1.955,2007,5
855,2007-05-20,USDBRL,1.959,1.975,1.934,1.947,2007,5
856,2007-05-27,USDBRL,1.951,1.962,1.902,1.903,2007,5
857,2007-06-03,USDBRL,1.903,1.989,1.903,1.96,2007,6
858,2007-06-10,USDBRL,1.96,1.9622,1.906,1.91,2007,6
859,2007-06-17,USDBRL,1.91,1.9461,1.896,1.945,2007,6
860,2007-06-24,USDBRL,1.945,1.967,1.918,1.929,2007,6
861,2007-07-01,USDBRL,1.929,1.929,1.899,1.903,2007,7
862,2007-07-08,USDBRL,1.903,1.91,1.861,1.862,2007,7
863,2007-07-15,USDBRL,1.862,1.873,1.851,1.856,2007,7
864,2007-07-22,USDBRL,1.856,1.941,1.8375,1.8935,2007,7
865,2007-07-29,USDBRL,1.8935,1.9035,1.861,1.9035,2007,7
866,2007-08-05,USDBRL,1.9035,1.9655,1.8835,1.9485,2007,8
867,2007-08-12,USDBRL,1.9485,2.1305,1.9292,2.0235,2007,8
868,2007-08-19,USDBRL,2.0235,2.061,1.942,1.9425,2007,8
869,2007-08-26,USDBRL,1.9425,2.017,1.941,1.9685,2007,8
870,2007-09-02,USDBRL,1.9645,1.9735,1.945,1.9605,2007,9
871,2007-09-09,USDBRL,1.9605,1.9665,1.893,1.9005,2007,9
872,2007-09-16,USDBRL,1.9,1.9245,1.8555,1.8675,2007,9
873,2007-09-23,USDBRL,1.8675,1.879,1.831,1.8325,2007,9
874,2007-09-30,USDBRL,1.8325,1.847,1.8025,1.8025,2007,9
875,2007-10-07,USDBRL,1.8025,1.8205,1.782,1.8015,2007,10
876,2007-10-14,USDBRL,1.8015,1.831,1.782,1.8025,2007,10
877,2007-10-21,USDBRL,1.8025,1.8395,1.7685,1.7685,2007,10
878,2007-10-28,USDBRL,1.7685,1.7775,1.7315,1.7515,2007,10
879,2007-11-04,USDBRL,1.7515,1.7605,1.7275,1.7455,2007,11
880,2007-11-11,USDBRL,1.7455,1.8005,1.73,1.7475,2007,11
881,2007-11-18,USDBRL,1.7475,1.8075,1.745,1.8035,2007,11
882,2007-11-25,USDBRL,1.8035,1.8695,1.766,1.7975,2007,11
883,2007-12-02,USDBRL,1.7975,1.828,1.757,1.7585,2007,12
884,2007-12-09,USDBRL,1.7585,1.8005,1.754,1.7965,2007,12
885,2007-12-16,USDBRL,1.7965,1.8235,1.7875,1.7895,2007,12
886,2007-12-23,USDBRL,1.7895,1.7925,1.7525,1.7825,2007,12
887,2007-12-30,USDBRL,1.7825,1.7865,1.7435,1.7565,2007,12
888,2008-01-06,USDBRL,1.7565,1.7775,1.7465,1.7475,2008,1
889,2008-01-13,USDBRL,1.7475,1.795,1.7305,1.78,2008,1
890,2008-01-20,USDBRL,1.7885,1.8365,1.7795,1.7845,2008,1
891,2008-01-27,USDBRL,1.7845,1.7965,1.7415,1.7455,2008,1
892,2008-02-03,USDBRL,1.7455,1.778,1.7415,1.7675,2008,2
893,2008-02-10,USDBRL,1.7675,1.7708,1.7395,1.7535,2008,2
894,2008-02-17,USDBRL,1.7535,1.7535,1.697,1.7075,2008,2
895,2008-02-24,USDBRL,1.7075,1.7095,1.6645,1.6905,2008,2
896,2008-03-02,USDBRL,1.6905,1.7025,1.6605,1.6855,2008,3
897,2008-03-09,USDBRL,1.6855,1.7215,1.6735,1.7145,2008,3
898,2008-03-16,USDBRL,1.7145,1.7505,1.6835,1.7315,2008,3
899,2008-03-23,USDBRL,1.7315,1.7736,1.693,1.7445,2008,3
900,2008-03-30,USDBRL,1.7445,1.7605,1.705,1.7095,2008,3
901,2008-04-06,USDBRL,1.7095,1.733,1.6795,1.6905,2008,4
902,2008-04-13,USDBRL,1.6905,1.71,1.6545,1.6685,2008,4
903,2008-04-20,USDBRL,1.6685,1.6795,1.6525,1.6665,2008,4
904,2008-04-27,USDBRL,1.6665,1.7125,1.6455,1.6495,2008,4
905,2008-05-04,USDBRL,1.6495,1.7025,1.647,1.6845,2008,5
906,2008-05-11,USDBRL,1.6845,1.696,1.6405,1.6405,2008,5
907,2008-05-18,USDBRL,1.6405,1.6655,1.64,1.6605,2008,5
908,2008-05-25,USDBRL,1.6605,1.6745,1.624,1.6265,2008,5
909,2008-06-01,USDBRL,1.6265,1.641,1.6185,1.6335,2008,6
910,2008-06-08,USDBRL,1.6335,1.651,1.622,1.6355,2008,6
911,2008-06-15,USDBRL,1.6355,1.639,1.6015,1.6055,2008,6
912,2008-06-22,USDBRL,1.6055,1.6155,1.5905,1.5945,2008,6
913,2008-06-29,USDBRL,1.5945,1.6145,1.59,1.6075,2008,6
914,2008-07-06,USDBRL,1.6075,1.6195,1.597,1.6015,2008,7
915,2008-07-13,USDBRL,1.6015,1.605,1.587,1.5895,2008,7
916,2008-07-20,USDBRL,1.5895,1.604,1.5715,1.5735,2008,7
917,2008-07-27,USDBRL,1.5735,1.601,1.5565,1.5605,2008,7
918,2008-08-03,USDBRL,1.5605,1.6235,1.5595,1.6075,2008,8
919,2008-08-10,USDBRL,1.607,1.6415,1.592,1.6395,2008,8
920,2008-08-17,USDBRL,1.6395,1.657,1.6095,1.6275,2008,8
921,2008-08-24,USDBRL,1.6275,1.6445,1.597,1.6295,2008,8
922,2008-08-31,USDBRL,1.629,1.747,1.629,1.7155,2008,8
923,2008-09-07,USDBRL,1.7155,1.84,1.6905,1.7815,2008,9
924,2008-09-14,USDBRL,1.7815,1.9605,1.775,1.8295,2008,9
925,2008-09-21,USDBRL,1.8295,1.8725,1.7885,1.8445,2008,9
926,2008-09-28,USDBRL,1.8445,2.062,1.8445,2.0475,2008,9
927,2008-10-05,USDBRL,2.0475,2.4505,2.039,2.3125,2008,10
928,2008-10-12,USDBRL,2.3125,2.3125,2.0415,2.1205,2008,10
929,2008-10-19,USDBRL,2.1205,2.5305,2.0885,2.3105,2008,10
930,2008-10-26,USDBRL,2.3105,2.3215,2.093,2.1645,2008,10
931,2008-11-02,USDBRL,2.1645,2.2255,2.096,2.1475,2008,11
932,2008-11-09,USDBRL,2.1475,2.3835,2.112,2.249,2008,11
933,2008-11-16,USDBRL,2.2235,2.4765,2.2235,2.4765,2008,11
934,2008-11-23,USDBRL,2.4765,2.4765,2.206,2.3035,2008,11
935,2008-11-30,USDBRL,2.3035,2.6185,2.298,2.4295,2008,11
936,2008-12-07,USDBRL,2.4295,2.5455,2.2945,2.3995,2008,12
937,2008-12-14,USDBRL,2.3995,2.4655,2.3065,2.3535,2008,12
938,2008-12-21,USDBRL,2.3535,2.407,2.3535,2.3755,2008,12
939,2008-12-28,USDBRL,2.3755,2.4175,2.3095,2.3215,2008,12
940,2009-01-04,USDBRL,2.3215,2.3315,2.1615,2.2515,2009,1
941,2009-01-11,USDBRL,2.2515,2.396,2.2515,2.3415,2009,1
942,2009-01-18,USDBRL,2.3415,2.379,2.3165,2.3305,2009,1
943,2009-01-25,USDBRL,2.3305,2.344,2.252,2.3195,2009,1
944,2009-02-01,USDBRL,2.3195,2.3655,2.2435,2.2565,2009,2
945,2009-02-08,USDBRL,2.2565,2.3145,2.2345,2.2555,2009,2
946,2009-02-15,USDBRL,2.2555,2.3985,2.2555,2.3895,2009,2
947,2009-02-22,USDBRL,2.3895,2.3955,2.345,2.3915,2009,2
948,2009-03-01,USDBRL,2.3915,2.4515,2.3635,2.3755,2009,3
949,2009-03-08,USDBRL,2.3755,2.3915,2.2775,2.3045,2009,3
950,2009-03-15,USDBRL,2.3045,2.342,2.2255,2.2715,2009,3
951,2009-03-22,USDBRL,2.2715,2.2935,2.2205,2.2905,2009,3
952,2009-03-29,USDBRL,2.2905,2.3375,2.195,2.2085,2009,3
953,2009-04-05,USDBRL,2.2085,2.2435,2.1685,2.1705,2009,4
954,2009-04-12,USDBRL,2.1705,2.2195,2.1655,2.1925,2009,4
955,2009-04-19,USDBRL,2.1925,2.2485,2.178,2.1825,2009,4
956,2009-04-26,USDBRL,2.182,2.2365,2.1615,2.189,2009,4
957,2009-05-03,USDBRL,2.173,2.189,2.0605,2.0625,2009,5
958,2009-05-10,USDBRL,2.0705,2.1225,2.0475,2.1125,2009,5
959,2009-05-17,USDBRL,2.0705,2.1125,2.0155,2.0265,2009,5
